#1 tweet_content	#2 country_label
يقولون انسحبت ترا	Iraq
بمناسبه يوم المراه العمانيه الذى يصادف من اكتوبر من كل عام ينظم المركز العلمى لمحميه السلاحف فى راس الجنز رحله بالمجان لمشاهده السلاحف الخضراء النادره فالمحميه اضافه لمشاهده متحف السلاحف وذلك عرفانا للمراه العمانيه فتفلضو لزيارتنا	Oman
واعر هذا الطفل خصوصا انه لابس سروال تاع تشلسى قليل لى يفهمها	Algeria
الحكم بالاعدام على الرئيس الباكستانى السابق برويز مشرف	Somalia
الشتاء عمل ريمونتادا ولا ايه	Egypt
ما طلبت شى مر الردود جاتنى كنت انتظرها لا زلت انتظرها مسحب بشوق وفكرك الراقى تسوقها على كيفك ومنك انتظرها	Oman
مبروك لنادى الزمالك الفوز ببطوله الكونفدراليه الافريقيه للمره الاولى فى تاريخه وان شاء الله الفوز بالسوبر الافرىقى اسمعلاوى وافتخرر	Egypt
اذا كان الامر يعود للتوافق ماش رح تفرا حتى يرث الله الارض ومن عليها	Algeria
لايبيريا فى اى حى ايش اسم المكتبه ولال	Somalia
اختر الوانك بعنايه تتناسب مع ذوقك ومع المكان الذى اخترت اللون من اجله استخدم الالوان التى تناسب	Tunisia
دمت لنا يامعز الشعب	Iraq
احلى وقت تروح فى عقب عقب	Jordan
بارك الله فييك كلام مشجع والله فى فى باذن الله قادم	Tunisia
الى شكرى بلعيد فى ما قبل ذكراه وما بعد ذكراه لن تعترضنى فى شارع بورقيبه صباحا وتقول مبتسما صبح الخير رفيق	Tunisia
نماذج من رفق الن بى صلى الله عليه وسلم	Morocco
سيجمعك الله بما تمنيته رغما عن استحاله الاسباب	United_Arab_Emirates
معقوله ما تكلمنيش	Libya
اطمئن بجوارك ارتاح كثيرا عندما استمع الى صوتك لا اعلم كيف اشعر معك بان كل شيء بخير كل شيء على ما يرام حتى وان كانت الطرق بيننا وعره والمسافه تفصلنا دائما واينما تتواجدين انت تكمن راحتى	Jordan
محمد سميح تحسى انه بيدرس عربى دين ورياضه وفرنساوى لحظ ما يجيبو مدرس فرنساوى والله	Egypt
هه لا فى شوى يلبسون كعب احس انى قزم لا مشيت جنبهم	Qatar
ان لم نك فى الاماكن التى ها فنحن لاجئون اينما نا	Egypt
انها فى منتصف العمر لكنها تبدو فى نهايته حزينه لكنك لن تعرف هذا من الوهله الاولى لانها تبتسم للجميع	Algeria
رساله لنفسى اللى بالمستقبل انا جالس احاول اكون اللى انت عليه	Iraq
اش الضحكه اللى مراحل هذى	Oman
ود الله وه ود الله ول الظ ال ون	Egypt
كل يوم تعالوا	Iraq
الى بيلعب لسه الماتش التانى له بيلعب احسن واحد الفرقه على معلول	Egypt
اشتعل دع ضوءك ىقضى على زيف الظلال من حولك	Sudan
لاا تصوىرى هبل ىعمى	Palestine
ذكريات ثانوى اجمل ايام العم الذكرى الوحيده اللى ما تقدر تتذكرها الا بوجيه اصحابها	Saudi_Arabia
ثبت ازاى انهم افضل ناس الاخوان	Oman
سلامتك هموسه اجر وعافيه	Iraq
الله يبارك فيك	Saudi_Arabia
لو يوم تحس انك وحيد انا حضنك انا بيتك	Egypt
هتخلينى اضحك وابقى كريزماتك كده وحلوه فى الصور	Morocco
ىختى انتى اللى قمرر	Egypt
اللهم اشفها فانت القوى وهى الضعيفه ولا شافى سواك	United_Arab_Emirates
انت زول غبى جاهل متخلف عامل زى نسوان الحله تسمع بيه جاى تجيب بيه جاى امت عارف عنها شنو ولا شفتها وين ولا اتكلمتا معاها متين عشان تجى تكتب كلام زى دا يا راجل يا كبير يا قنيط يا متخلف تلقاك ما عارف المفوضيه القوميه دى شنو زاتو حمار بهيمه متخلف رجعى والله لو كان ممكن اكتب	Sudan
عدوى الوحيد هو الفقر لازلت اقاوم	Tunisia
الحمدلله اللى بحقق احلامنا طموحاتنا برجعنا الها مهما هنا الحمدلله	Jordan
اللهم اغفر لى وارحمنى واهدنى وعافنى وارزقنى	Saudi_Arabia
كل شى بصير معك بصير لسبب والقدر دايما بكون موجود وبمثل دوره الصدف ىلى بتصير بحياتك مو صدف عابره وكل شى بتوقف عنده وبخليك بلحظه تفكر فيه هالشى بالذات تعمق فيه اكتر	Syria
قولى بس عشان متستناش لوحدك	Egypt
عن هادى حبيش لرفع الحصانه	Lebanon
لطفك بقلب من حب يا الله فانه يعز على ان يشقى	Morocco
وكبف طبقت الحل	Morocco
ليثنا نصل الى هذا المستوى من التسامح والاخلاق الرفيعه التى دعا اليها القران الكريم	Morocco
وهادشى لى بغينا	Morocco
كلمه المدنيه وصول الحكم المدنى فيه خطر على مصر السعوديه الامارات مصر مهما مرت بظروف هتفضل هى القلب فى الوطن العربى عشان كده بتلاقى الدعم ليها رهيب لان وصول الحكم المدنى فى دوله بحجم اهميه مصر فيه خطر كبير جدا على انظمه الحكم الشمولى خوفا من تصدير الثوره	Egypt
حد بيحب يلعب ببجى نتسلى شوى قبل الحفله	Tunisia
انتى لاسف اللى سخيفه	Egypt
اسمك ايه بقى يوسف ىعنى	Egypt
جاكم الى العن من بيب سارى مع لاعبين الىوفى الحاليين راح يكتسحون اوروبا	Saudi_Arabia
الرجل يسال عن من تعامل معهم لا يريدكم انتم ولا هم لكن يبدو انك موظفه مستجده متحمسه	Syria
كبرت  لازلت توه دونها	Kuwait
انت موجوع من كلامى من ردت فعلى ما كلامك ردت فعلك وجعتنى	Morocco
الجيش الوطنى السورى الفيلق الثانى تسيطر على قريه دورقا على محور بلبل بريف عفرين بعد معارك مع ميليشيات الارهابى ضمن عمليه غصن الزيتون	Syria
الحمدلله انا عندى احسن اب وام الدنيا حقىقى	Egypt
فى جو من التعاون والتضامن بين التلاميذ والاطر التربويه والاداريه تم تقديم مجموعه من الانشطه المختلفه فى اليوم الختامى للاسبوع الوطنى للتعاون المدرسى بمدرسه الانتصار لعثامنه مدرسه الانتصار التعاون المدرسى	Morocco
ىادى النيله السودا والله على النوم ده بس بقى ياشيهه	Egypt
حقىقى صعب جدا ان حد كان بالنسبالى كل حاجه المفروض فى لحظه ىبقى بالنسبالى ولا حاجه	Egypt
تم شنو تبين	Kuwait
الحمد لله دائما وابدا	Iraq
انت مرتبهم وخلصنا	Jordan
ىى الله انت ما فى منك يا محمد	Jordan
طبع لما جيت بقدم بحثى الله لا يوريكم كيف متت من التوتر واعتقد الكل انه خلاص ما راح اقدر اكمل ولكن الدكتور شجعنى وقال بحثك رائع جد وانا قريته ومدرى ايش عاد سبحان الله انطلق لسانى اول شيء بالتعريف عن البحث ووش راح اقدم وقتها كان صوتى يرتجف لكن صبرت وكملت	United_Arab_Emirates
وق ان ال ان ال ان ود الاسراء الايه	Saudi_Arabia
انشالله العوده لالنا كلنا من الغربه نكون مع اهلنا واحبابنا	Syria
صدق النى سبب لطمانينه القلب ورفع الشدائد وتحقيق الغايات فعلم ما فى قلوبهم فانزل السكينه عليهم واثابهم فتحا قريبا	Egypt
ماتخليش دمعه نتاعك طيح علا واحد مايستهلهااش	Algeria
يخطىء القلب مره فيعاقبه العقل سنين	Egypt
ابى الف ستغفر تحت هالتغريده يص ير	Kuwait
لسه عندى امل كبير بعد سواد الليل اكيد فى نهار جميل ربنا كبير	Egypt
متى متى حسين الجسمى	Libya
اللهم صل وسلم على سيدنا محمد وعلى اله وصحبه اجمعين	Iraq
